,Unnamed: 0,index,ric,종목명,시가총액,시가총액_label,상장주식수,시장구분,btin,SIC,GICS
1200,1200,1200,123750,알톤스포츠,60417447780,604억원,"12,746,297",KOSDAQ,그외 기타 운송장비 제조업,"운송장비,부품","화장품,의류,완구"
1201,1201,1201,123860,아나패스,169132590000,"1,691억원","10,127,700",KOSDAQ,반도체 제조업,반도체,디스플레이
1202,1202,1202,124500,아이티센,67983953060,679억원,"15,700,682",KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터서비스,소프트웨어
1203,1203,1203,126600,코프라,53316975850,533억원,"21,115,634",KOSDAQ,합성고무 및 플라스틱 물질 제조업,화학,자동차
1204,1204,1204,126700,하이비젼시스템,145835013120,"1,458억원","14,942,112",KOSDAQ,사진장비 및 광학기기 제조업,"의료,정밀기기",IT하드웨어
1205,1205,1205,126870,뉴로스,84748803600,847억원,"19,152,272",KOSDAQ,일반 목적용 기계 제조업,"기계,장비",기계
1206,1206,1206,126880,제이엔케이히터,60123805560,601억원,"16,770,936",KOSDAQ,일반 목적용 기계 제조업,"기계,장비",기계
1207,1207,1207,127120,디엔에이링크,49340191000,493억원,"10,737,800",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
1208,1208,1208,127160,매직마이크로,242938069010,"2,429억원","58,822,777",KOSDAQ,전자부품 제조업,반도체,디스플레이
1209,1209,1209,127710,아시아경제,59071030200,590억원,"25,244,030",KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",디지털컨텐츠,"미디어,교육"
1210,1210,1210,128660,피제이메탈,50598872760,505억원,"24,803,369",KOSDAQ,1차 비철금속 제조업,금속,"비철,목재등"
1211,1211,1211,128820,대성산업,196548151910,"1,965억원","45,235,478",KOSPI,연료 소매업,유통업,에너지
1212,1212,1212,129260,인터지스,69758764530,697억원,"29,747,874",KOSPI,도로 화물 운송업,운수창고업,운송
1213,1213,1213,130500,GH신소재,29700000000,297억원,"11,000,000",KOSDAQ,기타 섬유제품 제조업,"섬유,의류",자동차
1214,1214,1214,130580,나이스디앤비,109032000000,"1,090억원","15,400,000",KOSDAQ,기타 사업지원 서비스업,사업지원,"상사,자본재"
1215,1215,1215,130740,티피씨글로벌,26365500000,263억원,"9,450,000",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
1216,1216,1216,131030,디에이치피코리아,158525107290,"1,585억원","16,564,797",KOSDAQ,의약품 제조업,제약,건강관리
1217,1217,1217,131090,시큐브,56520000000,565억원,"36,000,000",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
1218,1218,1218,131180,딜리,52976750000,529억원,"29,350,000",KOSDAQ,컴퓨터 및 주변장치 제조업,정보기기,IT하드웨어
1219,1219,1219,131220,대한과학,32203396800,322억원,"7,454,490",KOSDAQ,기계장비 및 관련 물품 도매업,도매,건강관리
1220,1220,1220,131290,티에스이,79310445930,793억원,"11,061,429",KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",반도체,반도체
1221,1221,1221,131370,알서포트,108931184735,"1,089억원","53,267,083",KOSDAQ,소프트웨어 개발 및 공급업,디지털컨텐츠,소프트웨어
1222,1222,1222,131760,파인텍,30684458220,306억원,"11,513,868",KOSDAQ,특수 목적용 기계 제조업,IT부품,디스플레이
1223,1223,1223,131970,테스나,155495000000,"1,554억원","6,850,000",KOSDAQ,"그외 기타 전문, 과학 및 기술 서비스업",반도체,반도체
1224,1224,1224,133750,메가엠디,57151755115,571억원,"22,368,593",KOSDAQ,일반 교습 학원,교육,"미디어,교육"
1225,1225,1225,134060,이퓨쳐,18313920000,183억원,"4,769,250",KOSDAQ,"서적, 잡지 및 기타 인쇄물 출판업","출판,매체복제","미디어,교육"
1226,1226,1226,134380,미원화학,87734977000,877억원,"2,185,180",KOSPI,기타 화학제품 제조업,화학,화학
1227,1227,1227,134580,디엠티,40331250000,403억원,"11,250,000",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT가전
1228,1228,1228,134790,시디즈,85800000000,858억원,"2,000,000",KOSPI,가구 제조업,미분류,"건설,건축관련"
1229,1229,1229,136480,하림,243448626400,"2,434억원","86,945,938",KOSDAQ,"도축, 육류 가공 및 저장 처리업","음식료,담배",필수소비재
1230,1230,1230,136490,선진,272276465800,"2,722억원","23,779,604",KOSPI,동물용 사료 및 조제식품 제조업,음식료품,필수소비재
1231,1231,1231,136540,윈스,136595111900,"1,365억원","12,088,063",KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",소프트웨어,소프트웨어
1232,1232,1232,137400,피엔티,95668225800,956억원,"8,817,348",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",IT가전
1233,1233,1233,137940,넥스트아이,168119860725,"1,681억원","68,480,595",KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","의료,정밀기기",디스플레이
1234,1234,1234,137950,제이씨케미칼,66153060000,661억원,"19,343,000",KOSDAQ,기타 화학제품 제조업,화학,에너지
1235,1235,1235,138040,메리츠금융지주,1661658120900,"16,616억원","140,224,314",KOSPI,기타 금융업,기타금융업,보험
1236,1236,1236,138070,신진에스엠,50244224800,502억원,"8,972,183",KOSDAQ,기타 금속 가공제품 제조업,금속,기계
1237,1237,1237,138080,오이솔루션,111449260800,"1,114억원","7,739,532",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
1238,1238,1238,138250,엔에스쇼핑,402667200000,"4,026억원","33,696,000",KOSPI,무점포 소매업,유통업,소매(유통)
1239,1239,1239,138490,코오롱플라스틱,211280000000,"2,112억원","38,000,000",KOSPI,합성고무 및 플라스틱 물질 제조업,화학,화학
1240,1240,1240,138580,비즈니스온,133629160000,"1,336억원","9,544,940",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
1241,1241,1241,138610,나이벡,55528593760,555억원,"6,367,958",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
1242,1242,1242,138690,엘아이에스,193581039200,"1,935억원","15,424,784",KOSDAQ,특수 목적용 기계 제조업,반도체,디스플레이
1243,1243,1243,138930,BNK금융지주,2568369738480,"25,683억원","325,935,246",KOSPI,기타 금융업,기타금융업,은행
1244,1244,1244,139130,DGB금융지주,1483408955410,"14,834억원","169,145,833",KOSPI,기타 금융업,기타금융업,은행
1245,1245,1245,139480,이마트,5352157248000,"53,521억원","27,875,819",KOSPI,종합 소매업,유통업,소매(유통)
1246,1246,1246,140070,서플러스글로벌,106895320000,"1,068억원","36,988,000",KOSDAQ,기계장비 및 관련 물품 도매업,도매,반도체
1247,1247,1247,140410,메지온,802352464900,"8,023억원","8,618,179",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
1248,1248,1248,140520,대창스틸,54000000000,540억원,"20,000,000",KOSDAQ,1차 철강 제조업,금속,철강
1249,1249,1249,140670,알에스오토메이션,94217499000,942억원,"9,103,140",KOSDAQ,전자부품 제조업,IT부품,기계
1250,1250,1250,140860,파크시스템스,257202328500,"2,572억원","6,646,055",KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","의료,정밀기기",IT하드웨어
1251,1251,1251,141000,비아트론,129627397000,"1,296억원","12,114,710",KOSDAQ,특수 목적용 기계 제조업,반도체,디스플레이
1252,1252,1252,141020,포티스,126779736500,"1,267억원","47,841,410",KOSDAQ,무점포 소매업,소매,소매(유통)
1253,1253,1253,141080,레고켐바이오,631156967200,"6,311억원","10,589,882",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
1254,1254,1254,142210,유니트론텍,44445476250,444억원,"9,931,950",KOSDAQ,자동차 부품 및 내장품 판매업,자동차판매,반도체
1255,1255,1255,142280,녹십자엠에스,143400000000,"1,434억원","9,560,000",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
1256,1256,1256,142760,바이오리더스,194715782000,"1,947억원","15,960,310",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
1257,1257,1257,143160,아이디스,253442623500,"2,534억원","10,716,390",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
1258,1258,1258,143240,사람인에이치알,217560718100,"2,175억원","11,634,263",KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷,"상사,자본재"
1259,1259,1259,143540,영우디에스피,25120599960,251억원,"12,194,466",KOSDAQ,특수 목적용 기계 제조업,반도체,디스플레이
1260,1260,1260,144960,뉴파워프라즈마,105604313600,"1,056억원","8,250,337",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",반도체
1261,1261,1261,145720,덴티움,744932259000,"7,449억원","11,068,830",KOSPI,의료용 기기 제조업,의료정밀,건강관리
1262,1262,1262,145990,삼양사,597837554300,"5,978억원","10,289,803",KOSPI,기타 식품 제조업,음식료품,필수소비재
1263,1263,1263,147760,마이크로프랜드,47445112410,474억원,"10,819,866",KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","의료,정밀기기",반도체
1264,1264,1264,147830,제룡산업,67800000000,678억원,"10,000,000",KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",금속,기계
1265,1265,1265,148140,비디아이,66771922500,667억원,"7,920,750",KOSDAQ,일반 목적용 기계 제조업,"기계,장비",기계
1266,1266,1266,148250,알엔투테크놀로지,58352845240,583억원,"6,328,942",KOSDAQ,전자부품 제조업,정보기기,IT하드웨어
1267,1267,1267,149950,아바텍,91459950000,914억원,"15,607,500",KOSDAQ,전자부품 제조업,IT부품,디스플레이
1268,1268,1268,149980,하이로닉,74843095950,748억원,"14,094,745",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
1269,1269,1269,150840,인트로메딕,133247574960,"1,332억원","15,386,556",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
1270,1270,1270,151860,KG ETS,114480000000,"1,144억원","36,000,000",KOSDAQ,폐기물 처리업,환경,유틸리티
1271,1271,1271,151910,나노스,678130535840,"6,781억원","107,810,896",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1272,1272,1272,153490,우리이앤엘,35229400000,352억원,"49,900,000",KOSDAQ,반도체 제조업,반도체,디스플레이
1273,1273,1273,154030,아시아종묘,56214787900,562억원,"9,215,539",KOSDAQ,작물 재배업,농업,건강관리
1274,1274,1274,154040,솔루에타,48406776930,484억원,"12,086,586",KOSDAQ,전자부품 제조업,IT부품,자동차
1275,1275,1275,155650,와이엠씨,162391530540,"1,623억원","19,974,358",KOSDAQ,전자부품 제조업,IT부품,디스플레이
1276,1276,1276,155660,DSR,55600000000,556억원,"16,000,000",KOSPI,1차 비철금속 제조업,철강금속,"비철,목재등"
1277,1277,1277,156100,엘앤케이바이오,90218020320,902억원,"10,778,736",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
1278,1278,1278,159580,제로투세븐,157256192600,"1,572억원","20,032,636",KOSDAQ,생활용품 도매업,도매,"화장품,의류,완구"
1279,1279,1279,159910,스킨앤스킨,64627256015,646억원,"102,746,035",KOSDAQ,기타 화학제품 제조업,반도체,"화장품,의류,완구"
1280,1280,1280,160550,NEW,133391186680,"1,333억원","27,906,106",KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업","오락,문화","미디어,교육"
1281,1281,1281,160980,싸이맥스,78581864420,785억원,"10,576,294",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
1282,1282,1282,161580,필옵틱스,147851726880,"1,478억원","17,272,398",KOSDAQ,특수 목적용 기계 제조업,IT부품,디스플레이
1283,1283,1283,163560,동일고무벨트,84110000000,841억원,"13,000,000",KOSPI,고무제품 제조업,화학,자동차
1284,1284,1284,166090,하나머티리얼즈,261344046400,"2,613억원","19,216,474",KOSDAQ,반도체 제조업,반도체,반도체
1285,1285,1285,166480,코아스템,207470208000,"2,074억원","15,717,440",KOSDAQ,의약품 제조업,제약,건강관리
1286,1286,1286,168330,내츄럴엔도텍,306887456700,"3,068억원","20,665,822",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
1287,1287,1287,170790,파이오링크,29276529100,292억원,"6,856,330",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
1288,1288,1288,170900,동아에스티,852830668000,"8,528억원","8,443,868",KOSPI,의약품 제조업,의약품,건강관리
1289,1289,1289,170920,엘티씨,80087392950,800억원,"7,519,943",KOSDAQ,기초 화학물질 제조업,반도체,디스플레이
1290,1290,1290,171010,램테크놀러지,40279173900,402억원,"11,426,716",KOSDAQ,기초 화학물질 제조업,반도체,반도체
1291,1291,1291,171090,선익시스템,78293866500,782억원,"8,999,295",KOSDAQ,특수 목적용 기계 제조업,반도체,디스플레이
1292,1292,1292,171120,라이온켐텍,156167950750,"1,561억원","15,386,005",KOSDAQ,기타 화학제품 제조업,화학,"건설,건축관련"
1293,1293,1293,173130,오파스넷,36998039380,369억원,"4,025,902",KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",소프트웨어,소프트웨어
1294,1294,1294,173940,에프엔씨엔터,103714433600,"1,037억원","14,364,880",KOSDAQ,창작 및 예술관련 서비스업,"오락,문화","미디어,교육"
1295,1295,1295,174880,장원테크,59180550000,591억원,"6,045,000",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
1296,1296,1296,174900,앱클론,314239900000,"3,142억원","7,109,500",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
1297,1297,1297,175140,인포마크,36282080000,362억원,"3,628,208",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
1298,1298,1298,175250,아이큐어,236061618900,"2,360억원","6,123,518",KOSDAQ,의약품 제조업,제약,"화장품,의류,완구"
1299,1299,1299,175330,JB금융지주,1126742153680,"11,267억원","196,982,894",KOSPI,기타 금융업,기타금융업,은행
1300,1300,1300,176440,에이치엔티,44160249000,441억원,"13,402,200",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1301,1301,1301,177350,베셀,46392365360,463억원,"11,192,368",KOSDAQ,특수 목적용 기계 제조업,반도체,디스플레이
1302,1302,1302,177830,파버나인,55472250880,554억원,"10,834,424",KOSDAQ,전자부품 제조업,일반전기전자,"비철,목재등"
1303,1303,1303,178320,서진시스템,260197073750,"2,601억원","9,050,333",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
1304,1304,1304,178780,유테크,53026209900,530억원,"17,105,229",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1305,1305,1305,179900,유티아이,32046191450,320억원,"5,332,145",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1306,1306,1306,180400,캔서롭,134725665280,"1,347억원","18,922,144",KOSDAQ,기타 과학기술 서비스업,전문기술,건강관리
1307,1307,1307,181340,이즈미디어,41213835000,412억원,"7,045,100",KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","의료,정밀기기",IT하드웨어
1308,1308,1308,182360,큐브엔터,91413758480,914억원,"26,573,767",KOSDAQ,오디오물 출판 및 원판 녹음업,"오락,문화","미디어,교육"
1309,1309,1309,182690,테라셈,16759608000,167억원,"13,966,340",KOSDAQ,반도체 제조업,반도체,반도체
1310,1310,1310,183190,아세아시멘트,411007849500,"4,110억원","3,895,809",KOSPI,"시멘트, 석회, 플라스터 및 그 제품 제조업",비금속광물,"건설,건축관련"
1311,1311,1311,183300,코미코,188223750000,"1,882억원","8,775,000",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
1312,1312,1312,183490,엔지켐생명과학,807697406400,"8,076억원","7,677,732",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
1313,1313,1313,184230,SGA솔루션즈,47297611710,472억원,"33,905,098",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
1314,1314,1314,185490,아이진,212716330200,"2,127억원","10,993,092",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
1315,1315,1315,185750,종근당,1017561308000,"10,175억원","9,879,236",KOSPI,의약품 제조업,의약품,건강관리
1316,1316,1316,187220,디티앤씨,83660918460,836억원,"9,854,054",KOSDAQ,기타 과학기술 서비스업,전문기술,IT하드웨어
1317,1317,1317,187270,신화콘텍,30076500425,300억원,"10,143,845",KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",IT부품,IT가전
1318,1318,1318,187420,제노포커스,157283146650,"1,572억원","20,999,085",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
1319,1319,1319,187790,나노,48538036525,485억원,"23,851,615",KOSDAQ,기초 화학물질 제조업,화학,화학
1320,1320,1320,187870,디바이스이엔지,58460840000,584억원,"6,782,000",KOSDAQ,특수 목적용 기계 제조업,반도체,디스플레이
1321,1321,1321,189300,인텔리안테크,101373216000,"1,013억원","7,240,944",KOSDAQ,통신 및 방송 장비 제조업,일반전기전자,IT하드웨어
1322,1322,1322,189690,포시에스,39683228640,396억원,"7,515,763",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
1323,1323,1323,189860,서전기전,45729747700,457억원,"9,698,780",KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",일반전기전자,기계
1324,1324,1324,190510,나무가,61568859000,615억원,"3,430,020",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1325,1325,1325,191410,육일씨엔에쓰,31834274800,318억원,"9,363,022",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1326,1326,1326,191420,테고사이언스,343979408400,"3,439억원","8,074,634",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
1327,1327,1327,192080,더블유게임즈,1107610988600,"11,076억원","18,247,298",KOSPI,소프트웨어 개발 및 공급업,서비스업,소프트웨어
1328,1328,1328,192250,케이사인,70815026415,708억원,"64,671,257",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
1329,1329,1329,192390,윈하이텍,40487980345,404억원,"9,863,089",KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",금속,"건설,건축관련"
1330,1330,1330,192400,쿠쿠홀딩스,1038415802000,"10,384억원","7,112,437",KOSPI,기타 금융업,기타금융업,"화장품,의류,완구"
1331,1331,1331,192440,슈피겐코리아,267303609000,"2,673억원","6,216,363",KOSDAQ,그외 기타 제품 제조업,IT부품,IT하드웨어
1332,1332,1332,192820,코스맥스,1281312397500,"12,813억원","10,049,509",KOSPI,기타 화학제품 제조업,화학,"화장품,의류,완구"
1333,1333,1333,193250,와이제이엠게임즈,91045007025,910억원,"45,636,595",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1334,1334,1334,194370,제이에스코퍼레이션,172696032950,"1,726억원","13,335,601",KOSPI,"가죽, 가방 및 유사제품 제조업",미분류,"화장품,의류,완구"
1335,1335,1335,194480,데브시스터즈,105970257800,"1,059억원","11,201,930",KOSDAQ,소프트웨어 개발 및 공급업,디지털컨텐츠,소프트웨어
1336,1336,1336,196170,알테오젠,391940130000,"3,919억원","12,643,230",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
1337,1337,1337,196300,애니젠,71480351250,714억원,"5,016,165",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
1338,1338,1338,196490,디에이테크놀로지,52919787360,529억원,"10,458,456",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",IT가전
1339,1339,1339,196700,웹스,27259967240,272억원,"13,698,476",KOSDAQ,합성고무 및 플라스틱 물질 제조업,화학,화학
1340,1340,1340,197140,디지캡,14954272025,149억원,"3,531,115",KOSDAQ,소프트웨어 개발 및 공급업,"출판,매체복제",소프트웨어
1341,1341,1341,198440,고려시멘트,75952405000,759억원,"31,979,960",KOSDAQ,"시멘트, 석회, 플라스터 및 그 제품 제조업",비금속,"건설,건축관련"
1342,1342,1342,200130,콜마비앤에이치,605642939000,"6,056억원","29,543,558",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
1343,1343,1343,200230,텔콘RF제약,776879502720,"7,768억원","78,314,466",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
1344,1344,1344,200710,에이디테크놀로지,124449877550,"1,244억원","9,252,779",KOSDAQ,반도체 제조업,반도체,반도체
1345,1345,1345,200780,비씨월드제약,185792977600,"1,857억원","8,008,318",KOSDAQ,의약품 제조업,제약,건강관리
1346,1346,1346,200880,서연이화,107573179260,"1,075억원","27,028,437",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
1347,1347,1347,201490,미투온,194110751700,"1,941억원","31,257,770",KOSDAQ,소프트웨어 개발 및 공급업,디지털컨텐츠,소프트웨어
1348,1348,1348,203450,유니온커뮤니티,38165418200,381억원,"14,679,007",KOSDAQ,통신 및 방송 장비 제조업,일반전기전자,IT하드웨어
1349,1349,1349,203650,드림시큐리티,133734491190,"1,337억원","35,805,754",KOSDAQ,소프트웨어 개발 및 공급업,"출판,매체복제",소프트웨어
1350,1350,1350,203690,프로스테믹스,283592606250,"2,835억원","45,374,817",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
1351,1351,1351,204320,만도,1319495072000,"13,194억원","46,957,120",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
1352,1352,1352,204620,글로벌텍스프리,123172792410,"1,231억원","19,458,577",KOSDAQ,금융 지원 서비스업,금융서비스,은행
1353,1353,1353,204840,지엘팜텍,140886873850,"1,408억원","35,667,563",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
1354,1354,1354,205100,엑셈,97586877470,975억원,"33,249,362",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
1355,1355,1355,205500,액션스퀘어,81575281480,815억원,"26,485,481",KOSDAQ,소프트웨어 개발 및 공급업,디지털컨텐츠,소프트웨어
1356,1356,1356,206560,덱스터,135752784790,"1,357억원","24,637,529",KOSDAQ,"영화, 비디오물, 방송프로그램 제작 및 배급업","오락,문화","미디어,교육"
1357,1357,1357,206640,바디텍메드,283361768800,"2,833억원","23,418,328",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
1358,1358,1358,206650,유바이오로직스,135293400100,"1,352억원","25,288,486",KOSDAQ,의약품 제조업,제약,건강관리
1359,1359,1359,207760,미스터블루,62232760200,622억원,"24,405,004",KOSDAQ,기타 정보 서비스업,디지털컨텐츠,"미디어,교육"
1360,1360,1360,207940,삼성바이오로직스,22132192500000,"221,321억원","66,165,000",KOSPI,기초 의약물질 및 생물학적 제제 제조업,의약품,건강관리
1361,1361,1361,208140,정다운,57175559840,571억원,"20,529,824",KOSDAQ,"도축, 육류 가공 및 저장 처리업","음식료,담배",필수소비재
1362,1362,1362,208350,지란지교시큐리티,50513212260,505억원,"36,210,188",KOSDAQ,소프트웨어 개발 및 공급업,"출판,매체복제",소프트웨어
1363,1363,1363,208370,셀바스헬스케어,51799459740,517억원,"13,147,071",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
1364,1364,1364,208640,썸에이지,109080667410,"1,090억원","76,280,187",KOSDAQ,소프트웨어 개발 및 공급업,"출판,매체복제",소프트웨어
1365,1365,1365,208710,바이오로그디바이스,43002345360,430억원,"27,565,606",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
1366,1366,1366,208860,엔지스테크널러지,63606841200,636억원,"9,381,540",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
1367,1367,1367,210540,디와이파워,155688082800,"1,556억원","11,041,708",KOSPI,특수 목적용 기계 제조업,기계,기계
1368,1368,1368,210980,SK디앤디,422453250000,"4,224억원","16,155,000",KOSPI,부동산 임대 및 공급업,서비스업,은행
1369,1369,1369,211270,AP위성,106304812320,"1,063억원","15,014,804",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
1370,1370,1370,212560,네오오토,31736100890,317억원,"7,874,963",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
1371,1371,1371,213420,덕산네오룩스,327736663800,"3,277억원","24,010,012",KOSDAQ,전자부품 제조업,반도체,디스플레이
1372,1372,1372,214150,클래시스,288174808050,"2,881억원","61,973,077",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
1373,1373,1373,214180,민앤지,236543897200,"2,365억원","11,886,628",KOSDAQ,기타 정보 서비스업,소프트웨어,소프트웨어
1374,1374,1374,214320,이노션,1138000000000,"11,380억원","20,000,000",KOSPI,광고업,서비스업,"미디어,교육"
1375,1375,1375,214330,금호에이치티,77868269460,778억원,"9,944,862",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
1376,1376,1376,214370,케어젠,829359600000,"8,293억원","10,743,000",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
1377,1377,1377,214390,경보제약,248631344000,"2,486억원","23,906,860",KOSPI,기초 의약물질 및 생물학적 제제 제조업,의약품,건강관리
1378,1378,1378,214420,토니모리,209034000000,"2,090억원","17,640,000",KOSPI,기타 화학제품 제조업,화학,"화장품,의류,완구"
1379,1379,1379,214430,아이쓰리시스템,133607088000,"1,336억원","7,106,760",KOSDAQ,전자부품 제조업,일반전기전자,"상사,자본재"
1380,1380,1380,214680,디알텍,62334698460,623억원,"44,209,006",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
1381,1381,1381,215000,골프존,212736568500,"2,127억원","6,275,415",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
1382,1382,1382,215100,로보로보,39512567880,395억원,"17,798,454",KOSDAQ,기타 전기장비 제조업,디지털컨텐츠,"미디어,교육"
1383,1383,1383,215200,메가스터디교육,338154050000,"3,381억원","11,761,880",KOSDAQ,일반 교습 학원,교육,"미디어,교육"
1384,1384,1384,215360,우리산업,299991554550,"2,999억원","9,132,163",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
1385,1385,1385,215380,우정바이오,58254529520,582억원,"25,109,711",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
1386,1386,1386,215480,토박스코리아,39566611350,395억원,"37,682,487",KOSDAQ,"섬유, 의복, 신발 및 가죽제품 소매업",소매,"화장품,의류,완구"
1387,1387,1387,215600,신라젠,5075698299100,"50,756억원","69,817,033",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
1388,1388,1388,215790,이노인스트루먼트,83972236860,839억원,"20,283,149",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
1389,1389,1389,216050,인크로스,137001694500,"1,370억원","8,011,795",KOSDAQ,광고업,전문기술,"미디어,교육"
1390,1390,1390,217190,제너셈,18590648880,185억원,"8,769,174",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
1391,1391,1391,217270,넵튠,229807103750,"2,298억원","21,377,405",KOSDAQ,소프트웨어 개발 및 공급업,"출판,매체복제",소프트웨어
1392,1392,1392,217480,에스디생명공학,213391428320,"2,133억원","22,415,066",KOSDAQ,기타 화학제품 제조업,화학,"화장품,의류,완구"
1393,1393,1393,217500,러셀,59488440000,594억원,"31,812,000",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",반도체
1394,1394,1394,217600,켐온,115269718700,"1,152억원","63,861,340",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
1395,1395,1395,217620,디딤,108970610225,"1,089억원","37,001,905",KOSDAQ,음식점업,"숙박,음식","호텔,레저서비스"
1396,1396,1396,217730,강스템바이오텍,420219327400,"4,202억원","20,802,937",KOSDAQ,기초 의약물질 및 생물학적 제제 제조업,제약,건강관리
