종목명,시가총액,상장주식수,시장구분,btin,SIC,GICS
에스모 머티리얼즈,"249,617,327,000","3,515,737",KOSDAQ,합성고무 및 플라스틱 물질 제조업,반도체,반도체
동아엘텍,"101,579,196,560","11,150,296",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",디스플레이
이리츠코크렙,"300,239,136,600","63,341,590",KOSPI,부동산 임대 및 공급업,서비스업,미분류
이원컴포텍,"17,311,157,190","14,247,866",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
한화생명,"3,930,098,250,000","868,530,000",KOSPI,보험업,보험업,보험
이녹스,"82,287,427,200","9,350,844",KOSDAQ,그외 기타 운송장비 제조업,"운송장비,부품","화장품,의류,완구"
진도,"60,744,990,720","12,447,744",KOSPI,기타 전문 도매업,유통업,"화장품,의류,완구"
에이스테크,"148,596,754,670","34,120,954",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
동우팜투테이블,"92,348,556,300","25,831,764",KOSDAQ,"도축, 육류 가공 및 저장 처리업","음식료,담배",필수소비재
맥쿼리인프라,"3,260,074,098,240","349,044,336",KOSPI,신탁업 및 집합투자업,기타금융업,미분류
켐트로닉스,"68,928,530,580","12,624,273",KOSDAQ,기타 화학제품 제조업,화학,화학
테크윙,"180,181,395,240","18,827,732",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
넥스턴,"140,973,588,000","11,846,520",KOSDAQ,유리 및 유리제품 제조업,비금속,기계
케이씨티,"31,813,250,000","17,150,000",KOSDAQ,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",컴퓨터서비스,IT하드웨어
THE E&M,"79,276,025,740","91,860,980",KOSDAQ,기타 정보 서비스업,인터넷,소프트웨어
HDC현대EP,"133,661,000,000","31,900,000",KOSPI,기타 화학제품 제조업,화학,자동차
에이티세미콘,"39,480,140,910","66,353,178",KOSDAQ,반도체 제조업,반도체,반도체
제주항공,"922,486,530,000","26,356,758",KOSPI,항공 여객 운송업,운수창고업,운송
나스미디어,"258,701,119,050","8,754,691",KOSDAQ,광고업,전문기술,"미디어,교육"
제이티,"27,696,532,185","10,016,829",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
유비벨록스,"39,349,804,410","7,115,697",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,IT하드웨어
코세스,"92,854,310,620","16,851,962",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
에이피티씨,"114,778,899,300","23,234,595",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",반도체
상아프론테크,"165,457,017,600","14,263,536",KOSDAQ,플라스틱제품 제조업,화학,IT가전
평화산업,"82,101,437,580","37,403,844",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
광진윈텍,"21,055,296,740","9,658,393",KOSDAQ,자동차 신품 부품 제조업,"운송장비,부품",자동차
노루페인트,"168,400,000,000","20,000,000",KOSPI,기타 화학제품 제조업,화학,"건설,건축관련"
로보스타,"248,625,000,000","9,750,000",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",기계
메타랩스,"139,218,100,000","44,549,792",KOSPI,봉제의복 제조업,섬유의복,"화장품,의류,완구"
덕신하우징,"50,876,200,000","40,060,000",KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",금속,"건설,건축관련"
아모레퍼시픽,"8,856,461,235,000","58,458,490",KOSPI,기타 화학제품 제조업,화학,"화장품,의류,완구"
비에이치,"460,253,707,200","31,309,776",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
제이스텍,"103,060,524,480","14,597,808",KOSDAQ,특수 목적용 기계 제조업,반도체,디스플레이
휴림로봇,"78,612,964,875","69,878,191",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",기계
연이정보통신,"35,600,000,000","16,000,000",KOSDAQ,전자부품 제조업,IT부품,디스플레이
이지웰페어,"71,417,697,620","10,073,018",KOSDAQ,소프트웨어 개발 및 공급업,전문기술,"상사,자본재"
세원셀론텍,"254,636,556,600","60,990,792",KOSPI,"구조용 금속제품, 탱크 및 증기발생기 제조업",기계,에너지
이엠텍,"206,703,870,400","15,198,814",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
S&K폴리텍,"47,400,070,050","11,703,721",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
텔레필드,"22,651,647,030","9,097,047",KOSDAQ,통신 및 방송 장비 제조업,통신장비,IT하드웨어
상신이디피,"174,777,690,000","12,665,050",KOSDAQ,일차전지 및 축전지 제조업,IT부품,IT하드웨어
남화토건,"133,249,000,000","11,740,000",KOSDAQ,건물 건설업,종합건설,"건설,건축관련"
파트론,"450,039,767,100","54,156,410",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
티웨이항공,"380,965,725,320","46,974,812",KOSPI,항공 여객 운송업,운수창고업,운송
나노캠텍,"127,424,236,360","21,202,036",KOSDAQ,플라스틱제품 제조업,화학,화학
셀트리온헬스케어,"10,947,018,167,100","140,526,549",KOSDAQ,기타 전문 도매업,도매,건강관리
아미코젠,"576,704,875,500","19,191,510",KOSDAQ,기타 식품 제조업,"음식료,담배",건강관리
디엔에프,"86,094,624,000","10,761,828",KOSDAQ,기타 화학제품 제조업,화학,반도체
이크레더블,"193,299,780,000","12,043,600",KOSDAQ,기타 정보 서비스업,기타서비스,"상사,자본재"
디아이씨,"124,020,103,200","22,467,410",KOSPI,자동차 신품 부품 제조업,운수장비,자동차
KEC,"113,013,879,105","112,451,621",KOSPI,반도체 제조업,전기전자,반도체
KPX홀딩스,"264,462,839,600","4,224,646",KOSPI,기초 화학물질 제조업,화학,화학
현우산업,"43,810,962,480","14,317,308",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
기신정기,"99,280,000,000","29,200,000",KOSPI,특수 목적용 기계 제조업,기계,기계
한라IMS,"78,497,588,700","11,459,502",KOSDAQ,선박 및 보트 건조업,"운송장비,부품",조선
앤씨앤,"93,594,600,000","13,447,500",KOSDAQ,반도체 제조업,반도체,반도체
네오팜,"324,936,871,350","7,461,237",KOSDAQ,기타 화학제품 제조업,화학,"화장품,의류,완구"
동양피스톤,"56,690,220,300","13,168,460",KOSPI,자동차용 엔진 및 자동차 제조업,운수장비,자동차
엑시콘,"52,767,990,000","8,883,500",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
LF,"758,778,000,000","29,240,000",KOSPI,봉제의복 제조업,섬유의복,"화장품,의류,완구"
빅솔론,"123,321,381,050","19,238,905",KOSDAQ,컴퓨터 및 주변장치 제조업,정보기기,IT하드웨어
이아이디,"51,101,814,856","242,188,696",KOSPI,기타 전문 도매업,유통업,에너지
형지엘리트,"56,027,784,150","19,154,798",KOSPI,봉제의복 제조업,섬유의복,"화장품,의류,완구"
케이아이엔엑스,"114,436,000,000","4,880,000",KOSDAQ,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업",인터넷,소프트웨어
후성,"789,936,166,070","92,606,819",KOSPI,기초 화학물질 제조업,화학,화학
풍강,"24,846,472,195","9,879,313",KOSDAQ,기타 금속 가공제품 제조업,금속,자동차
매커스,"68,369,879,160","16,163,092",KOSDAQ,기계장비 및 관련 물품 도매업,도매,IT하드웨어
다믈멀티미디어,"41,538,375,450","7,404,345",KOSDAQ,반도체 제조업,반도체,반도체
서원인텍,"93,930,000,000","18,600,000",KOSDAQ,통신 및 방송 장비 제조업,IT부품,IT하드웨어
동운아나텍,"72,026,004,110","12,482,843",KOSDAQ,반도체 제조업,반도체,IT하드웨어
효성 ITX,"116,737,820,000","11,558,200",KOSPI,기타 사업지원 서비스업,서비스업,"상사,자본재"
칩스앤미디어,"49,981,325,980","7,415,627",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,반도체
갤럭시아컴즈,"118,277,961,570","39,229,838",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
맵스리얼티1,"356,948,002,695","92,834,331",KOSPI,신탁업 및 집합투자업,미분류,미분류
일진파워,"78,107,712,620","15,078,709",KOSDAQ,전기 및 통신 공사업,전문건설,"건설,건축관련"
슈프리마에이치큐,"67,962,241,600","10,471,840",KOSDAQ,통신 및 방송 장비 제조업,컴퓨터서비스,IT하드웨어
참좋은여행,"120,120,000,000","14,000,000",KOSDAQ,여행사 및 기타 여행보조 서비스업,사업지원,"호텔,레저서비스"
코닉글로리,"25,256,122,860","47,653,062",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
푸른기술,"160,081,818,700","6,574,202",KOSDAQ,컴퓨터 및 주변장치 제조업,정보기기,IT하드웨어
제이엠티,"45,722,695,200","16,748,240",KOSDAQ,전자부품 제조업,IT부품,디스플레이
이엠코리아,"142,605,863,200","36,332,704",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",기계
웨이브일렉트로,"260,252,718,800","10,798,868",KOSDAQ,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",IT부품,IT하드웨어
ISC,"123,996,494,760","13,869,854",KOSDAQ,전자부품 제조업,반도체,반도체
미래나노텍,"75,341,639,255","23,289,533",KOSDAQ,플라스틱제품 제조업,IT부품,디스플레이
AJ네트웍스,"224,747,016,000","46,822,295",KOSPI,산업용 기계 및 장비 임대업,서비스업,운송
테스,"257,975,349,300","19,768,226",KOSDAQ,특수 목적용 기계 제조업,반도체,반도체
네오위즈,"309,001,612,800","21,915,008",KOSDAQ,소프트웨어 개발 및 공급업,디지털컨텐츠,소프트웨어
제넥신,"1,572,893,168,000","20,427,184",KOSDAQ,자연과학 및 공학 연구개발업,"연구,개발",건강관리
웅진씽크빅,"138,484,660,000","34,621,165",KOSPI,초등 교육기관,서비스업,"미디어,교육"
에스에너지,"72,167,333,400","13,364,321",KOSDAQ,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",IT부품,에너지
이트론,"43,670,831,932","239,949,626",KOSDAQ,기타 전문 도매업,정보기기,IT하드웨어
청담러닝,"157,714,078,050","7,674,651",KOSDAQ,일반 교습 학원,교육,"미디어,교육"
베트남개발1,"47,461,727,520","124,245,360",KOSPI,신탁업 및 집합투자업,미분류,미분류
대창솔루션,"66,700,018,725","108,455,315",KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",금속,기계
씨젠,"466,965,556,000","26,234,020",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
알에프세미,"55,222,596,000","8,120,970",KOSDAQ,반도체 제조업,반도체,IT하드웨어
에스코넥,"100,835,543,580","65,265,724",KOSDAQ,통신 및 방송 장비 제조업,IT부품,IT하드웨어
멜파스,"52,930,305,990","21,257,151",KOSDAQ,전자부품 제조업,IT부품,IT하드웨어
제이스테판,"62,584,782,960","260,769,929",KOSDAQ,컴퓨터 및 주변장치 제조업,정보기기,IT하드웨어
JW홀딩스,"445,340,241,280","63,258,557",KOSPI,기타 금융업,기타금융업,건강관리
SK이노베이션,"18,862,975,056,000","92,465,564",KOSPI,석유 정제품 제조업,화학,에너지
엘디티,"21,671,408,000","6,678,400",KOSDAQ,반도체 제조업,반도체,디스플레이
한진중공업,"188,243,201,700","106,052,508",KOSPI,토목 건설업,건설업,조선
엠씨넥스,"191,744,731,500","13,794,585",KOSDAQ,영상 및 음향기기 제조업,IT부품,IT하드웨어
에스맥,"252,974,323,730","220,938,274",KOSDAQ,통신 및 방송 장비 제조업,IT부품,IT하드웨어
윈팩,"55,227,773,160","34,091,218",KOSDAQ,반도체 제조업,반도체,반도체
효성오앤비,"74,627,100,000","8,490,000",KOSDAQ,"비료, 농약 및 살균, 살충제 제조업",화학,화학
CJ제일제당,"5,201,221,263,000","15,054,186",KOSPI,기타 식품 제조업,음식료품,필수소비재
마이크로컨텍솔,"23,566,691,610","8,312,766",KOSDAQ,전자부품 제조업,반도체,반도체
고영,"1,186,745,351,700","13,687,951",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",IT하드웨어
에스티오,"22,828,888,800","8,455,144",KOSDAQ,봉제의복 제조업,"섬유,의류","화장품,의류,완구"
아이센스,"304,966,683,600","13,737,238",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
SDN,"61,367,774,210","39,979,006",KOSDAQ,기계장비 및 관련 물품 도매업,도매,에너지
쎄트렉아이,"92,597,747,000","3,659,990",KOSDAQ,"항공기,우주선 및 부품 제조업",통신장비,"상사,자본재"
동방선기,"22,681,178,350","13,541,002",KOSDAQ,선박 및 보트 건조업,"운송장비,부품",조선
스맥,"90,372,006,880","27,220,484",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",기계
ITX엠투엠,"22,558,599,470","16,466,131",KOSDAQ,영상 및 음향기기 제조업,통신장비,IT하드웨어
모바일리더,"31,950,537,220","3,283,714",KOSDAQ,소프트웨어 개발 및 공급업,소프트웨어,소프트웨어
삼강엠앤티,"150,919,027,600","26,020,522",KOSDAQ,1차 철강 제조업,금속,조선
뷰웍스,"356,566,487,250","10,001,865",KOSDAQ,의료용 기기 제조업,"의료,정밀기기",건강관리
동국S&C,"174,286,150,000","57,143,000",KOSDAQ,"구조용 금속제품, 탱크 및 증기발생기 제조업",금속,기계
비상교육,"89,937,447,720","12,996,741",KOSPI,"서적, 잡지 및 기타 인쇄물 출판업",서비스업,"미디어,교육"
진양홀딩스,"133,030,794,960","55,895,292",KOSPI,플라스틱제품 제조업,화학,화학
서암기계공업,"50,022,000,000","12,600,000",KOSDAQ,일반 목적용 기계 제조업,"기계,장비",기계
세운메디칼,"155,052,000,000","43,800,000",KOSDAQ,의료용품 및 기타 의약 관련제품 제조업,제약,건강관리
S&TC,"82,092,937,500","7,297,150",KOSPI,일반 목적용 기계 제조업,기계,기계
상상인인더스트리,"63,066,896,550","40,042,474",KOSDAQ,특수 목적용 기계 제조업,"기계,장비",조선
SBS미디어홀딩스,"333,652,413,150","139,896,190",KOSPI,텔레비전 방송업,서비스업,"미디어,교육"
비티원,"86,526,832,260","23,641,211",KOSPI,생활용품 도매업,유통업,"화장품,의류,완구"
월덱스,"82,554,965,000","16,510,993",KOSDAQ,전자부품 제조업,반도체,반도체
우림기계,"45,832,500,000","13,500,000",KOSDAQ,일반 목적용 기계 제조업,"기계,장비",기계
씨큐브,"48,061,132,770","8,050,441",KOSDAQ,기초 화학물질 제조업,화학,"화장품,의류,완구"
모베이스,"87,207,804,320","23,958,188",KOSDAQ,통신 및 방송 장비 제조업,IT부품,IT하드웨어
이엔드디,"3,776,100,000","6,140,000",KOSDAQ,기타 화학제품 제조업,화학,자동차
