,quarter,시장구분,종목명,btin
47021,3,KOSDAQ,엑사이엔씨,실내건축 및 건축마무리 공사업
47023,4,KOSDAQ,엑사이엔씨,실내건축 및 건축마무리 공사업
47024,3,KOSDAQ,제이브이엠,일반 목적용 기계 제조업
47027,3,KOSPI,테이팩스,플라스틱제품 제조업
47029,1,KOSPI,테이팩스,플라스틱제품 제조업
47030,2,KOSPI,테이팩스,플라스틱제품 제조업
47031,3,KOSPI,신한지주,기타 금융업
47032,4,KOSPI,신한지주,기타 금융업
47037,1,KOSPI,신한지주,기타 금융업
47042,2,KOSPI,신한지주,기타 금융업
47049,1,KOSDAQ,유진로봇,특수 목적용 기계 제조업
47050,2,KOSDAQ,유진로봇,특수 목적용 기계 제조업
47051,3,KOSDAQ,유진로봇,특수 목적용 기계 제조업
47054,4,KOSDAQ,유진로봇,특수 목적용 기계 제조업
47057,3,KOSDAQ,유앤아이,의료용 기기 제조업
47058,2,KOSDAQ,유앤아이,의료용 기기 제조업
47065,1,KOSDAQ,유앤아이,의료용 기기 제조업
47066,4,KOSDAQ,에스에프에이,특수 목적용 기계 제조업
47067,1,KOSDAQ,에스에프에이,특수 목적용 기계 제조업
47070,2,KOSDAQ,에스에프에이,특수 목적용 기계 제조업
47072,3,KOSDAQ,에스에프에이,특수 목적용 기계 제조업
47077,4,KOSDAQ,코위버,통신 및 방송 장비 제조업
47078,3,KOSDAQ,코위버,통신 및 방송 장비 제조업
47081,2,KOSDAQ,코위버,통신 및 방송 장비 제조업
47082,1,KOSDAQ,코위버,통신 및 방송 장비 제조업
47098,4,KOSDAQ,신화인터텍,플라스틱제품 제조업
47099,3,KOSDAQ,신화인터텍,플라스틱제품 제조업
47100,2,KOSDAQ,신화인터텍,플라스틱제품 제조업
47101,1,KOSDAQ,신화인터텍,플라스틱제품 제조업
47104,3,KOSDAQ,옴니시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
47106,4,KOSDAQ,옴니시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
47108,2,KOSDAQ,옴니시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
47110,1,KOSDAQ,옴니시스템,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
47111,3,KOSDAQ,멕아이씨에스,의료용 기기 제조업
47112,3,KOSDAQ,아리온,통신 및 방송 장비 제조업
47113,4,KOSDAQ,아리온,통신 및 방송 장비 제조업
47119,1,KOSDAQ,아리온,통신 및 방송 장비 제조업
47120,2,KOSDAQ,아리온,통신 및 방송 장비 제조업
47136,3,KOSDAQ,KNN,텔레비전 방송업
47147,4,KOSDAQ,KNN,텔레비전 방송업
47154,2,KOSDAQ,KNN,텔레비전 방송업
47167,2,KOSDAQ,제이웨이,"영화, 비디오물, 방송프로그램 제작 및 배급업"
47172,4,KOSPI,포스코강판,1차 철강 제조업
47173,4,KOSDAQ,일야,통신 및 방송 장비 제조업
47175,2,KOSDAQ,일야,통신 및 방송 장비 제조업
47176,1,KOSDAQ,일야,통신 및 방송 장비 제조업
47177,2,KOSDAQ,리노공업,전자부품 제조업
47178,3,KOSDAQ,리노공업,전자부품 제조업
47181,4,KOSDAQ,리노공업,전자부품 제조업
47183,1,KOSDAQ,리노공업,전자부품 제조업
47197,3,KOSDAQ,슈펙스비앤피,생활용품 도매업
47200,2,KOSDAQ,슈펙스비앤피,생활용품 도매업
47204,1,KOSDAQ,슈펙스비앤피,생활용품 도매업
47209,3,KOSDAQ,에스피지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
47210,4,KOSDAQ,엠게임,소프트웨어 개발 및 공급업
47212,3,KOSDAQ,엠게임,소프트웨어 개발 및 공급업
47216,1,KOSDAQ,엠게임,소프트웨어 개발 및 공급업
47217,2,KOSDAQ,엠게임,소프트웨어 개발 및 공급업
47234,1,KOSPI,세아홀딩스,1차 철강 제조업
47235,2,KOSPI,세아홀딩스,1차 철강 제조업
47244,3,KOSPI,세아홀딩스,1차 철강 제조업
47336,1,KOSPI,다스코,"구조용 금속제품, 탱크 및 증기발생기 제조업"
47337,3,KOSPI,다스코,"구조용 금속제품, 탱크 및 증기발생기 제조업"
47338,2,KOSPI,다스코,"구조용 금속제품, 탱크 및 증기발생기 제조업"
47341,4,KOSPI,다스코,"구조용 금속제품, 탱크 및 증기발생기 제조업"
47342,4,KOSDAQ,CMG제약,의약품 제조업
47343,3,KOSDAQ,CMG제약,의약품 제조업
47344,3,KOSPI,KTcs,기타 정보 서비스업
47346,2,KOSPI,KTcs,기타 정보 서비스업
47353,4,KOSPI,KTcs,기타 정보 서비스업
47403,1,KOSPI,KTcs,기타 정보 서비스업
47462,3,KOSDAQ,미코,반도체 제조업
47464,2,KOSDAQ,미코,반도체 제조업
47470,1,KOSDAQ,미코,반도체 제조업
47480,2,KOSDAQ,아이컴포넌트,전자부품 제조업
47481,1,KOSDAQ,아이컴포넌트,전자부품 제조업
47483,3,KOSDAQ,아이컴포넌트,전자부품 제조업
47494,4,KOSDAQ,아이컴포넌트,전자부품 제조업
47524,3,KOSDAQ,아진엑스텍,반도체 제조업
47528,4,KOSDAQ,아진엑스텍,반도체 제조업
47542,2,KOSDAQ,아진엑스텍,반도체 제조업
47543,1,KOSDAQ,아진엑스텍,반도체 제조업
47545,1,KOSDAQ,메타바이오메드,의료용품 및 기타 의약 관련제품 제조업
47546,2,KOSDAQ,메타바이오메드,의료용품 및 기타 의약 관련제품 제조업
47547,3,KOSDAQ,메타바이오메드,의료용품 및 기타 의약 관련제품 제조업
47548,4,KOSDAQ,메타바이오메드,의료용품 및 기타 의약 관련제품 제조업
47549,4,KOSDAQ,인선이엔티,폐기물 처리업
47551,3,KOSDAQ,룽투코리아,소프트웨어 개발 및 공급업
47552,2,KOSDAQ,룽투코리아,소프트웨어 개발 및 공급업
47555,4,KOSDAQ,NHN한국사이버결제,기타 정보 서비스업
47583,1,KOSDAQ,NHN한국사이버결제,기타 정보 서비스업
47598,3,KOSDAQ,NHN한국사이버결제,기타 정보 서비스업
47710,2,KOSDAQ,큐렉소,기타 상품 전문 소매업
47711,1,KOSDAQ,큐렉소,기타 상품 전문 소매업
47713,3,KOSDAQ,큐렉소,기타 상품 전문 소매업
47714,4,KOSDAQ,큐렉소,기타 상품 전문 소매업
47720,3,KOSDAQ,국일신동,1차 비철금속 제조업
47721,3,KOSDAQ,에스에이티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
47722,2,KOSDAQ,에스에이티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
47723,4,KOSDAQ,에스에이티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
47726,1,KOSDAQ,에스에이티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
47733,3,KOSDAQ,씨티씨바이오,생활용품 도매업
47746,1,KOSDAQ,씨티씨바이오,생활용품 도매업
47748,2,KOSDAQ,씨티씨바이오,생활용품 도매업
47751,4,KOSDAQ,씨티씨바이오,생활용품 도매업
47767,3,KOSDAQ,KH바텍,전자부품 제조업
47768,4,KOSDAQ,알에프텍,통신 및 방송 장비 제조업
47770,4,KOSDAQ,엘비세미콘,반도체 제조업
47771,4,KOSDAQ,티엘아이,반도체 제조업
47775,1,KOSDAQ,게임빌,소프트웨어 개발 및 공급업
47779,3,KOSDAQ,게임빌,소프트웨어 개발 및 공급업
47783,2,KOSDAQ,게임빌,소프트웨어 개발 및 공급업
47838,4,KOSDAQ,게임빌,소프트웨어 개발 및 공급업
47866,1,KOSPI,종근당바이오,의약품 제조업
47867,2,KOSPI,종근당바이오,의약품 제조업
47870,4,KOSDAQ,서울옥션,상품 중개업
47942,3,KOSDAQ,서울옥션,상품 중개업
47958,1,KOSDAQ,서울옥션,상품 중개업
48015,3,KOSDAQ,SM Life Design,기록매체 복제업
48017,2,KOSDAQ,SM Life Design,기록매체 복제업
48018,3,KOSDAQ,이엘피,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
48022,2,KOSDAQ,이엘피,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
48025,4,KOSDAQ,이엘피,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
48026,1,KOSDAQ,이엘피,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
48040,1,KOSDAQ,에프앤리퍼블릭,상품 종합 도매업
48042,4,KOSDAQ,에프앤리퍼블릭,상품 종합 도매업
48043,3,KOSDAQ,에프앤리퍼블릭,상품 종합 도매업
48044,2,KOSDAQ,에프앤리퍼블릭,상품 종합 도매업
48048,1,KOSDAQ,다날,소프트웨어 개발 및 공급업
48056,3,KOSDAQ,다날,소프트웨어 개발 및 공급업
48102,4,KOSDAQ,다날,소프트웨어 개발 및 공급업
48180,4,KOSDAQ,인텍플러스,특수 목적용 기계 제조업
48183,3,KOSDAQ,인텍플러스,특수 목적용 기계 제조업
48240,2,KOSDAQ,인텍플러스,특수 목적용 기계 제조업
48242,1,KOSDAQ,인텍플러스,특수 목적용 기계 제조업
48264,1,KOSDAQ,브리지텍,소프트웨어 개발 및 공급업
48272,4,KOSDAQ,브리지텍,소프트웨어 개발 및 공급업
48316,2,KOSDAQ,브리지텍,소프트웨어 개발 및 공급업
48334,3,KOSDAQ,브리지텍,소프트웨어 개발 및 공급업
48573,3,KOSDAQ,에코마이스터,특수 목적용 기계 제조업
48577,2,KOSDAQ,에코마이스터,특수 목적용 기계 제조업
48579,1,KOSDAQ,에코마이스터,특수 목적용 기계 제조업
48598,4,KOSDAQ,에코마이스터,특수 목적용 기계 제조업
48614,2,KOSDAQ,바이오니아,의료용품 및 기타 의약 관련제품 제조업
48615,3,KOSDAQ,바이오니아,의료용품 및 기타 의약 관련제품 제조업
48616,4,KOSDAQ,바이오니아,의료용품 및 기타 의약 관련제품 제조업
48633,4,KOSDAQ,티씨케이,기타 비금속 광물제품 제조업
48635,3,KOSDAQ,케이프,선박 및 보트 건조업
48652,2,KOSDAQ,케이프,선박 및 보트 건조업
48657,1,KOSDAQ,케이프,선박 및 보트 건조업
48722,3,KOSDAQ,지엔코,봉제의복 제조업
48733,4,KOSDAQ,지엔코,봉제의복 제조업
48753,1,KOSDAQ,지엔코,봉제의복 제조업
48762,2,KOSDAQ,지엔코,봉제의복 제조업
48877,3,KOSDAQ,탑엔지니어링,특수 목적용 기계 제조업
48878,1,KOSDAQ,탑엔지니어링,특수 목적용 기계 제조업
48879,4,KOSDAQ,탑엔지니어링,특수 목적용 기계 제조업
48885,2,KOSDAQ,탑엔지니어링,특수 목적용 기계 제조업
48887,4,KOSDAQ,넥스트BT,음·식료품 및 담배 도매업
48888,2,KOSDAQ,넥스트BT,음·식료품 및 담배 도매업
48889,1,KOSDAQ,넥스트BT,음·식료품 및 담배 도매업
48890,3,KOSDAQ,신성델타테크,가정용 기기 제조업
48948,3,KOSDAQ,이루온,소프트웨어 개발 및 공급업
48957,1,KOSDAQ,이루온,소프트웨어 개발 및 공급업
48970,4,KOSDAQ,이루온,소프트웨어 개발 및 공급업
48984,2,KOSDAQ,빅텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외"
48987,1,KOSDAQ,오리엔트정공,자동차 신품 부품 제조업
48989,4,KOSDAQ,오리엔트정공,자동차 신품 부품 제조업
48996,2,KOSDAQ,오리엔트정공,자동차 신품 부품 제조업
48997,3,KOSDAQ,오리엔트정공,자동차 신품 부품 제조업
49004,1,KOSDAQ,삼영이엔씨,통신 및 방송 장비 제조업
49005,3,KOSDAQ,삼영이엔씨,통신 및 방송 장비 제조업
49015,2,KOSDAQ,삼영이엔씨,통신 및 방송 장비 제조업
49021,4,KOSDAQ,메디프론,기계장비 및 관련 물품 도매업
49029,3,KOSDAQ,메디프론,기계장비 및 관련 물품 도매업
49040,2,KOSDAQ,메디프론,기계장비 및 관련 물품 도매업
49046,4,KOSDAQ,안트로젠,기타 전문 도매업
49055,2,KOSDAQ,안트로젠,기타 전문 도매업
49059,1,KOSDAQ,안트로젠,기타 전문 도매업
49064,2,KOSDAQ,우주일렉트로,전자부품 제조업
49065,3,KOSDAQ,우주일렉트로,전자부품 제조업
49066,4,KOSDAQ,우주일렉트로,전자부품 제조업
49067,1,KOSDAQ,우주일렉트로,전자부품 제조업
49068,3,KOSDAQ,서호전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
49071,4,KOSDAQ,CS,통신 및 방송 장비 제조업
49072,4,KOSDAQ,웰크론,직물직조 및 직물제품 제조업
49073,1,KOSDAQ,웰크론,직물직조 및 직물제품 제조업
49076,3,KOSDAQ,웰크론,직물직조 및 직물제품 제조업
49079,2,KOSDAQ,웰크론,직물직조 및 직물제품 제조업
49099,2,KOSDAQ,하츠,가정용 기기 제조업
49100,1,KOSDAQ,하츠,가정용 기기 제조업
49101,4,KOSDAQ,큐에스아이,반도체 제조업
49140,3,KOSDAQ,큐에스아이,반도체 제조업
49151,2,KOSDAQ,큐에스아이,반도체 제조업
49152,1,KOSDAQ,큐에스아이,반도체 제조업
49170,3,KOSDAQ,체리부로,"도축, 육류 가공 및 저장 처리업"
49171,1,KOSDAQ,우수AMS,자동차 신품 부품 제조업
49172,2,KOSDAQ,우수AMS,자동차 신품 부품 제조업
49175,2,KOSDAQ,국보디자인,실내건축 및 건축마무리 공사업
49176,3,KOSDAQ,디스플레이텍,전자부품 제조업
49177,3,KOSDAQ,테라젠이텍스,의약품 제조업
49178,1,KOSDAQ,테라젠이텍스,의약품 제조업
49186,2,KOSDAQ,테라젠이텍스,의약품 제조업
49194,4,KOSDAQ,테라젠이텍스,의약품 제조업
49197,4,KOSDAQ,디에이피,전자부품 제조업
49198,1,KOSDAQ,디에이피,전자부품 제조업
49200,2,KOSDAQ,디에이피,전자부품 제조업
49201,4,KOSDAQ,엘앤에프,일차전지 및 축전지 제조업
49204,3,KOSDAQ,엘앤에프,일차전지 및 축전지 제조업
49208,2,KOSDAQ,엘앤에프,일차전지 및 축전지 제조업
49210,1,KOSDAQ,엘앤에프,일차전지 및 축전지 제조업
49215,3,KOSDAQ,조이시티,소프트웨어 개발 및 공급업
49220,4,KOSDAQ,조이시티,소프트웨어 개발 및 공급업
49223,1,KOSDAQ,조이시티,소프트웨어 개발 및 공급업
49272,2,KOSDAQ,조이시티,소프트웨어 개발 및 공급업
49326,3,KOSDAQ,이씨에스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
49345,1,KOSDAQ,대화제약,의약품 제조업
49347,2,KOSDAQ,대화제약,의약품 제조업
49369,4,KOSDAQ,대화제약,의약품 제조업
49370,3,KOSDAQ,대화제약,의약품 제조업
49379,3,KOSDAQ,아프리카TV,소프트웨어 개발 및 공급업
49384,4,KOSDAQ,아프리카TV,소프트웨어 개발 및 공급업
49416,2,KOSDAQ,아프리카TV,소프트웨어 개발 및 공급업
49519,1,KOSDAQ,아프리카TV,소프트웨어 개발 및 공급업
49521,4,KOSDAQ,오텍,자동차 재제조 부품 제조업
49522,3,KOSDAQ,오텍,자동차 재제조 부품 제조업
49523,2,KOSDAQ,오텍,자동차 재제조 부품 제조업
49524,1,KOSDAQ,오텍,자동차 재제조 부품 제조업
49525,2,KOSDAQ,멀티캠퍼스,기타 교육기관
49526,1,KOSDAQ,멀티캠퍼스,기타 교육기관
49527,4,KOSDAQ,JW신약,의약품 제조업
49573,3,KOSDAQ,JW신약,의약품 제조업
49574,1,KOSDAQ,JW신약,의약품 제조업
49577,3,KOSDAQ,하나마이크론,반도체 제조업
49580,4,KOSDAQ,하나마이크론,반도체 제조업
49605,2,KOSDAQ,하나마이크론,반도체 제조업
49692,1,KOSDAQ,하나마이크론,반도체 제조업
49740,3,KOSDAQ,아스트,"항공기,우주선 및 부품 제조업"
49741,1,KOSDAQ,아스트,"항공기,우주선 및 부품 제조업"
49742,2,KOSDAQ,아스트,"항공기,우주선 및 부품 제조업"
49743,1,KOSDAQ,엔브이에이치코리아,자동차 신품 부품 제조업
49752,2,KOSDAQ,엔브이에이치코리아,자동차 신품 부품 제조업
49759,3,KOSDAQ,엔브이에이치코리아,자동차 신품 부품 제조업
49765,3,KOSDAQ,에이치엘비생명과학,"건축기술, 엔지니어링 및 관련 기술 서비스업"
49771,2,KOSDAQ,에이치엘비생명과학,"건축기술, 엔지니어링 및 관련 기술 서비스업"
49772,1,KOSDAQ,에이치엘비생명과학,"건축기술, 엔지니어링 및 관련 기술 서비스업"
49777,4,KOSDAQ,에이치엘비생명과학,"건축기술, 엔지니어링 및 관련 기술 서비스업"
49784,3,KOSDAQ,로지시스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
49825,4,KOSDAQ,로지시스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
49829,2,KOSDAQ,로지시스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
49831,1,KOSDAQ,로지시스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업"
49833,1,KOSDAQ,세진티에스,전자부품 제조업
49834,2,KOSDAQ,세진티에스,전자부품 제조업
49835,4,KOSPI,세이브존I&C,종합 소매업
49836,3,KOSPI,세이브존I&C,종합 소매업
49841,3,KOSDAQ,이글루시큐리티,기타 정보 서비스업
49848,2,KOSDAQ,이글루시큐리티,기타 정보 서비스업
49849,1,KOSDAQ,이글루시큐리티,기타 정보 서비스업
49861,4,KOSDAQ,도이치모터스,자동차 판매업
49862,1,KOSDAQ,도이치모터스,자동차 판매업
49893,3,KOSDAQ,도이치모터스,자동차 판매업
49998,2,KOSDAQ,도이치모터스,자동차 판매업
50065,4,KOSDAQ,팬엔터테인먼트,"영화, 비디오물, 방송프로그램 제작 및 배급업"
50071,3,KOSDAQ,다원시스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
50080,2,KOSDAQ,다원시스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
50087,1,KOSDAQ,다원시스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
50095,4,KOSDAQ,다원시스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업"
50105,4,KOSPI,셀트리온,기초 의약물질 및 생물학적 제제 제조업
50151,3,KOSPI,셀트리온,기초 의약물질 및 생물학적 제제 제조업
50153,1,KOSPI,셀트리온,기초 의약물질 및 생물학적 제제 제조업
50157,2,KOSPI,셀트리온,기초 의약물질 및 생물학적 제제 제조업
50164,4,KOSPI,삼성출판사,"서적, 잡지 및 기타 인쇄물 출판업"
50165,3,KOSPI,삼성출판사,"서적, 잡지 및 기타 인쇄물 출판업"
50166,2,KOSPI,삼성출판사,"서적, 잡지 및 기타 인쇄물 출판업"
50167,1,KOSPI,삼성출판사,"서적, 잡지 및 기타 인쇄물 출판업"
50169,1,KOSDAQ,일신바이오,일반 목적용 기계 제조업
50170,2,KOSDAQ,일신바이오,일반 목적용 기계 제조업
50171,4,KOSDAQ,일신바이오,일반 목적용 기계 제조업
50173,3,KOSDAQ,DMS,특수 목적용 기계 제조업
50175,4,KOSDAQ,DMS,특수 목적용 기계 제조업
50179,1,KOSDAQ,DMS,특수 목적용 기계 제조업
